"InsetL [um]","ResFreq [GHz]","Freq [GHz]","dB(S(1,1)) []"
15,300,138.125,-0.0953243521174693
15,300,138.75,-0.0956185138291132
15,300,139.375,-0.095920627229935
15,300,140,-0.0962305856961402
15,300,140.625,-0.096548287050039
15,300,141.25,-0.0968736334745401
15,300,141.875,-0.0972065314312515
15,300,142.5,-0.0975468915821011
15,300,143.125,-0.0978946287143686
15,300,143.75,-0.0982496616691042
15,300,144.375,-0.0986119132727894
15,300,145,-0.0989813102722274
15,300,145.625,-0.0993577832725657
15,300,146.25,-0.0997412666783944
15,300,146.875,-0.100131698637864
15,300,147.5,-0.100529020989764
15,300,148.125,-0.100933179213493
15,300,148.75,-0.101344122381916
15,300,149.375,-0.101761803117005
15,300,150,-0.102186177548264
15,300,150.625,-0.102617205273881
15,300,151.25,-0.103054849324572
15,300,151.875,-0.103499076130078
15,300,152.5,-0.103949855488306
15,300,153.125,-0.10440716053706
15,300,153.75,-0.104870967728349
15,300,154.375,-0.105341256805263
15,300,155,-0.105818010781378
15,300,155.625,-0.106301215922687
15,300,156.25,-0.106790861732032
15,300,156.875,-0.107286940936065
15,300,157.5,-0.107789449474669
15,300,158.125,-0.108298386492882
15,300,158.75,-0.108813754335335
15,300,159.375,-0.109335558543138
15,300,160,-0.109863807853307
15,300,160.625,-0.110398514200668
15,300,161.25,-0.110939692722289
15,300,161.875,-0.111487361764446
15,300,162.5,-0.112041542892137
15,300,163.125,-0.112602260901155
15,300,163.75,-0.113169543832776
15,300,164.375,-0.113743422991058
15,300,165,-0.114323932962776
15,300,165.625,-0.114911111640076
15,300,166.25,-0.115505000245831
15,300,166.875,-0.116105643361757
15,300,167.5,-0.116713088959362
15,300,168.125,-0.117327388433736
15,300,168.75,-0.117948596640254
15,300,169.375,-0.118576771934261
15,300,170,-0.119211976213774
15,300,170.625,-0.11985427496528
15,300,171.25,-0.120503737312717
15,300,171.875,-0.121160436069668
15,300,172.5,-0.1218244477949
15,300,173.125,-0.122495852851291
15,300,173.75,-0.123174735468272
15,300,174.375,-0.123861183807832
15,300,175,-0.124555290034235
15,300,175.625,-0.125257150387538
15,300,176.25,-0.125966865260998
15,300,176.875,-0.126684539282545
15,300,177.5,-0.12741028140038
15,300,178.125,-0.128144204972892
15,300,178.75,-0.128886427862994
15,300,179.375,-0.12963707253705
15,300,180,-0.130396266168543
15,300,180.625,-0.131164140746635
15,300,181.25,-0.131940833189832
15,300,181.875,-0.132726485464893
15,300,182.5,-0.133521244711232
15,300,183.125,-0.134325263370925
15,300,183.75,-0.135138699324687
15,300,184.375,-0.135961716033874
15,300,185,-0.136794482688881
15,300,185.625,-0.137637174364145
15,300,186.25,-0.138489972180003
15,300,186.875,-0.139353063471701
15,300,187.5,-0.14022664196588
15,300,188.125,-0.141110907964784
15,300,188.75,-0.142006068538592
15,300,189.375,-0.142912337726188
15,300,190,-0.143829936744733
15,300,190.625,-0.144759094208436
15,300,191.25,-0.145700046356955
15,300,191.875,-0.146653037293806
15,300,192.5,-0.147618319235313
15,300,193.125,-0.148596152770521
15,300,193.75,-0.149586807132616
15,300,194.375,-0.15059056048239
15,300,195,-0.151607700204318
15,300,195.625,-0.152638523215861
15,300,196.25,-0.153683336290639
15,300,196.875,-0.154742456396163
15,300,197.5,-0.155816211046823
15,300,198.125,-0.156904938672954
15,300,198.75,-0.158008989006737
15,300,199.375,-0.15912872348583
15,300,200,-0.160264515675684
15,300,200.625,-0.161416751711449
15,300,201.25,-0.162585830760598
15,300,201.875,-0.163772165507306
15,300,202.5,-0.164976182659858
15,300,203.125,-0.166198323482258
15,300,203.75,-0.16743904435148
15,300,204.375,-0.168698817341737
15,300,205,-0.169978130837379
15,300,205.625,-0.171277490176044
15,300,206.25,-0.172597418323842
15,300,206.875,-0.173938456584496
15,300,207.5,-0.175301165344529
15,300,208.125,-0.176686124856609
15,300,208.75,-0.178093936063567
15,300,209.375,-0.179525221465556
15,300,210,-0.180980626033176
15,300,210.625,-0.182460818169587
15,300,211.25,-0.18396649072486
15,300,211.875,-0.185498362066064
15,300,212.5,-0.187057177207048
15,300,213.125,-0.188643709001995
15,300,213.75,-0.190258759407446
15,300,214.375,-0.19190316081772
15,300,215,-0.193577777479311
15,300,215.625,-0.195283506990228
15,300,216.25,-0.197021281891019
15,300,216.875,-0.198792071354772
15,300,217.5,-0.200596882984255
15,300,218.125,-0.202436764725248
15,300,218.75,-0.204312806906084
15,300,219.375,-0.206226144414682
15,300,220,-0.20817795902559
15,300,220.625,-0.210169481891201
15,300,221.25,-0.212201996213063
15,300,221.875,-0.214276840111255
15,300,222.5,-0.21639540971229
15,300,223.125,-0.218559162478829
15,300,223.75,-0.220769620807774
15,300,224.375,-0.223028375927346
15,300,225,-0.225337092128338
15,300,225.625,-0.227697511370276
15,300,226.25,-0.230111458309878
15,300,226.875,-0.232580845807114
15,300,227.5,-0.235107680973656
15,300,228.125,-0.237694071840171
15,300,228.75,-0.240342234732776
15,300,229.375,-0.243054502466238
15,300,230,-0.245833333482355
15,300,230.625,-0.248681322087829
15,300,231.25,-0.251601209977947
15,300,231.875,-0.254595899272106
15,300,232.5,-0.257668467336933
15,300,233.125,-0.2608221837353
15,300,233.75,-0.264060529718253
15,300,234.375,-0.267387220777243
15,300,235,-0.270806232901757
15,300,235.625,-0.274321833351654
15,300,236.25,-0.277938616965197
15,300,236.875,-0.281661549298705
15,300,237.5,-0.285496018252132
15,300,238.125,-0.289447896305325
15,300,238.75,-0.293523616109663
15,300,239.375,-0.297730263001606
15,300,240,-0.302075689098124
15,300,240.625,-0.306568655095145
15,300,241.25,-0.311219007846962
15,300,241.875,-0.31603790442854
15,300,242.5,-0.321038096895385
15,300,243.125,-0.326234296632239
15,300,243.75,-0.331643643333573
15,300,244.375,-0.337286311564186
15,300,245,-0.343186297562309
15,300,245.625,-0.349372439830032
15,300,246.25,-0.355879736667483
15,300,246.875,-0.362751025431002
15,300,247.5,-0.370039065488005
15,300,248.125,-0.37780898180279
15,300,248.75,-0.386140795782407
15,300,249.375,-0.395131220556443
15,300,250,-0.404892690184407
15,300,250.625,-0.415545150605839
15,300,251.25,-0.427191793655965
15,300,251.875,-0.43986403816057
15,300,252.5,-0.453419136549452
15,300,253.125,-0.467394740463402
15,300,253.75,-0.480900739982363
15,300,254.375,-0.492743833818039
15,300,255,-0.501938881549679
15,300,255.625,-0.508341244180911
15,300,256.25,-0.512775402292388
15,300,256.875,-0.516505243943481
15,300,257.5,-0.520609114881081
15,300,258.125,-0.52572204593383
15,300,258.75,-0.532097801929011
15,300,259.375,-0.539766243303631
15,300,260,-0.548659441809074
15,300,260.625,-0.558683580828405
15,300,261.25,-0.569751925084162
15,300,261.875,-0.581796621680623
15,300,262.5,-0.594770778165121
15,300,263.125,-0.608646777160126
15,300,263.75,-0.623413557976602
15,300,264.375,-0.639073974830991
15,300,265,-0.65564260323765
15,300,265.625,-0.673144058762028
15,300,266.25,-0.691611780126603
15,300,266.875,-0.711087199233156
15,300,267.5,-0.731619223236907
15,300,268.125,-0.753263966594982
15,300,268.75,-0.776084685282108
15,300,269.375,-0.800151878045583
15,300,270,-0.825543529912661
15,300,270.625,-0.852345481294174
15,300,271.25,-0.880651912340394
15,300,271.875,-0.910565937113764
15,300,272.5,-0.942200306005732
15,300,273.125,-0.975678217921014
15,300,273.75,-1.01113424629137
15,300,274.375,-1.04871538510852
15,300,275,-1.08858222298062
15,300,275.625,-1.13091025477201
15,300,276.25,-1.17589134169851
15,300,276.875,-1.22373533179886
15,300,277.5,-1.27467185342518
15,300,278.125,-1.32895229468257
15,300,278.75,-1.38685198143171
15,300,279.375,-1.44867256530684
15,300,280,-1.51474463084919
15,300,280.625,-1.58543052683972
15,300,281.25,-1.66112742057744
15,300,281.875,-1.74227056429609
15,300,282.5,-1.82933674891892
15,300,283.125,-1.92284790025132
15,300,283.75,-2.02337474423497
15,300,284.375,-2.1315404279431
15,300,285,-2.24802392737449
15,300,285.625,-2.3735629960689
15,300,286.25,-2.50895630230844
15,300,286.875,-2.65506425656227
15,300,287.5,-2.81280783045945
15,300,288.125,-2.98316439448568
15,300,288.75,-3.16715922780098
15,300,289.375,-3.36585084594322
15,300,290,-3.5803076072556
15,300,290.625,-3.81157214428153
15,300,291.25,-4.06060896563903
15,300,291.875,-4.32822904143736
15,300,292.5,-4.61498332310098
15,300,293.125,-4.92101508577253
15,300,293.75,-5.24585913428498
15,300,294.375,-5.58817527834864
15,300,295,-5.94540612037842
15,300,295.625,-6.3133588995847
15,300,296.25,-6.68573396205671
15,300,296.875,-7.05366610528341
15,300,297.5,-7.40541478150123
15,300,298.125,-7.7264262601061
15,300,298.75,-8.00005355825195
15,300,299.375,-8.20917021825702
15,300,300,-8.33865074003769
15,300,300.625,-8.37821716764837
15,300,301.25,-8.3247099760285
15,300,301.875,-8.18283592354231
15,300,302.5,-7.96404977798248
15,300,303.125,-7.68407842474041
15,300,303.75,-7.36008521274201
15,300,304.375,-7.00834723374843
15,300,305,-6.64283823885963
15,300,305.625,-6.27466934479859
15,300,306.25,-5.912126412592
15,300,306.875,-5.56102570011692
15,300,307.5,-5.22518292633166
15,300,308.125,-4.90687641671407
15,300,308.75,-4.60724932216923
15,300,309.375,-4.3266346124292
15,300,310,-4.06480601645916
15,300,310.625,-3.82116587689436
15,300,311.25,-3.59488258286208
15,300,311.875,-3.38498921957835
15,300,312.5,-3.1904531140629
15,300,313.125,-3.01022390691388
15,300,313.75,-2.84326597753439
15,300,314.375,-2.68857958695569
15,300,315,-2.54521396525172
15,300,315.625,-2.41227470905186
15,300,316.25,-2.28892721200706
15,300,316.875,-2.17439737620529
15,300,317.5,-2.06797050375889
15,300,318.125,-1.96898901263348
15,300,318.75,-1.87684943466821
15,300,319.375,-1.79099901831308
15,300,320,-1.71093216033705
15,300,320.625,-1.63618681967567
15,300,321.25,-1.56634101538273
15,300,321.875,-1.501009473972
15,300,322.5,-1.43984046535723
15,300,323.125,-1.3825128482451
15,300,323.75,-1.32873333309963
15,300,324.375,-1.27823396212688
15,300,325,-1.23076979999673
15,300,325.625,-1.18611682538894
15,300,326.25,-1.14407001131737
15,300,326.875,-1.10444158110452
15,300,327.5,-1.06705942652427
15,300,328.125,-1.03176567476911
15,300,328.75,-0.998415391359945
15,300,329.375,-0.966875406779844
15,300,330,-0.937023255391199
15,300,330.625,-0.908746216029117
15,300,331.25,-0.881940444509478
15,300,331.875,-0.856510189120975
15,300,332.5,-0.832367080967563
15,300,333.125,-0.809429491780428
15,300,333.75,-0.787621952520695
15,300,334.375,-0.766874626742454
15,300,335,-0.747122833280967
15,300,335.625,-0.728306613373471
15,300,336.25,-0.710370337813167
15,300,336.875,-0.693262350183062
15,300,337.5,-0.676934642618785
15,300,338.125,-0.661342560912432
15,300,338.75,-0.64644453609502
15,300,339.375,-0.632201839928057
15,300,340,-0.618578361996943
15,300,340.625,-0.605540406334045
15,300,341.25,-0.593056505710029
15,300,341.875,-0.581097251920506
15,300,342.5,-0.569635140563765
15,300,343.125,-0.558644428956655
15,300,343.75,-0.548101005970674
15,300,344.375,-0.537982272691691
15,300,345,-0.528267032914882
15,300,345.625,-0.518935392583926
15,300,346.25,-0.509968667370269
15,300,346.875,-0.501349297666544
15,300,347.5,-0.493060770338203
15,300,348.125,-0.485087546640155
15,300,348.75,-0.477414995761848
15,300,349.375,-0.470029333514763
15,300,350,-0.462917565721917
15,300,350.625,-0.45606743591014
15,300,351.25,-0.449467376942579
15,300,351.875,-0.443106466262361
15,300,352.5,-0.436974384448215
15,300,353.125,-0.431061376809972
15,300,353.75,-0.425358217776193
15,300,354.375,-0.419856177848438
15,300,355,-0.414546992916348
15,300,355.625,-0.409422835746014
15,300,356.25,-0.404476289470344
15,300,356.875,-0.399700322924832
15,300,357.5,-0.395088267685816
15,300,358.125,-0.390633796680176
15,300,358.75,-0.386330904246743
15,300,359.375,-0.382173887539509
15,300,360,-0.378157329172089
15,300,360.625,-0.374276081010964
15,300,361.25,-0.370525249032753
15,300,361.875,-0.366900179167627
15,300,362.5,-0.363396444057181
15,300,363.125,-0.36000983066096
15,300,363.75,-0.356736328650896
15,300,364.375,-0.353572119537834
15,300,365,-0.350513566478673
15,300,365.625,-0.347557204716545
15,300,366.25,-0.344699732610279
15,300,366.875,-0.341938003212619
15,300,367.5,-0.339269016359789
15,300,368.125,-0.336689911237871
15,300,368.75,-0.33419795939395
15,300,369.375,-0.33179055816239
15,300,370,-0.329465224478912
15,300,370.625,-0.327219589056912
15,300,371.25,-0.325051390902566
15,300,371.875,-0.322958472146759
15,300,372.5,-0.320938773173602
15,300,373.125,-0.318990328026638
15,300,373.75,-0.317111260075229
15,300,374.375,-0.315299777924802
15,300,375,-0.313554171555854
20,300,125,-0.0900040672225817
20,300,125.625,-0.0902565779289425
20,300,126.25,-0.0905107973309369
20,300,126.875,-0.0907668477560728
20,300,127.5,-0.0910248473997866
20,300,128.125,-0.0912849105128244
20,300,128.75,-0.0915471475817564
20,300,129.375,-0.0918116655029152
20,300,130,-0.0920785677500458
20,300,130.625,-0.0923479545359997
20,300,131.25,-0.092619922968665
20,300,131.875,-0.092894567201453
20,300,132.5,-0.0931719785785599
20,300,133.125,-0.0934522457752638
20,300,133.75,-0.0937354549334398
20,300,134.375,-0.0940216897925729
20,300,135,-0.0943110318164218
20,300,135.625,-0.0946035603155745
20,300,136.25,-0.0948993525660768
20,300,136.875,-0.0951984839243036
20,300,137.5,-0.0955010279382674
20,300,138.125,-0.0958070564555526
20,300,138.75,-0.096116639727991
20,300,139.375,-0.0964298465132987
20,300,140,-0.0967467441737678
20,300,140.625,-0.0970673987722218
20,300,141.25,-0.0973918751653114
20,300,141.875,-0.097720237094355
20,300,142.5,-0.0980525472737908
20,300,143.125,-0.0983888674774352
20,300,143.75,-0.098729258622607
20,300,144.375,-0.0990737808522899
20,300,145,-0.0994224936154215
20,300,145.625,-0.0997754557454182
20,300,146.25,-0.100132725537076
20,300,146.875,-0.10049436082191
20,300,147.5,-0.100860419042068
20,300,148.125,-0.101230957322921
20,300,148.75,-0.101606032544394
20,300,149.375,-0.101985701411166
20,300,150,-0.102370020521832
20,300,150.625,-0.102759046437077
20,300,151.25,-0.103152835747031
20,300,151.875,-0.103551445137782
20,300,152.5,-0.103954931457254
20,300,153.125,-0.104363351780424
20,300,153.75,-0.104776763474058
20,300,154.375,-0.105195224260955
20,300,155,-0.105618792283869
20,300,155.625,-0.106047526169118
20,300,156.25,-0.106481485090001
20,300,156.875,-0.106920728830087
20,300,157.5,-0.10736531784645
20,300,158.125,-0.107815313332935
20,300,158.75,-0.108270777283554
20,300,159.375,-0.108731772556021
20,300,160,-0.109198362935593
20,300,160.625,-0.109670613199234
20,300,161.25,-0.110148589180187
20,300,161.875,-0.110632357833069
20,300,162.5,-0.111121987299515
20,300,163.125,-0.111617546974506
20,300,163.75,-0.112119107573406
20,300,164.375,-0.112626741199844
20,300,165,-0.113140521414478
20,300,165.625,-0.113660523304763
20,300,166.25,-0.114186823555777
20,300,166.875,-0.114719500522217
20,300,167.5,-0.115258634301647
20,300,168.125,-0.11580430680907
20,300,168.75,-0.11635660185296
20,300,169.375,-0.116915605212804
20,300,170,-0.117481404718273
20,300,170.625,-0.118054090330147
20,300,171.25,-0.118633754223041
20,300,171.875,-0.119220490870092
20,300,172.5,-0.119814397129694
20,300,173.125,-0.120415572334393
20,300,173.75,-0.121024118382069
20,300,174.375,-0.121640139829528
20,300,175,-0.122263743988604
20,300,175.625,-0.122895041024957
20,300,176.25,-0.123534144059632
20,300,176.875,-0.124181169273589
20,300,177.5,-0.124836236015279
20,300,178.125,-0.125499466911502
20,300,178.75,-0.126170987981625
20,300,179.375,-0.126850928755369
20,300,180,-0.127539422394343
20,300,180.625,-0.128236605817459
20,300,181.25,-0.128942619830472
20,300,181.875,-0.129657609259806
20,300,182.5,-0.130381723090868
20,300,183.125,-0.131115114611081
20,300,183.75,-0.131857941557869
20,300,184.375,-0.132610366271761
20,300,185,-0.133372555854975
20,300,185.625,-0.134144682335614
20,300,186.25,-0.134926922837845
20,300,186.875,-0.135719459758272
20,300,187.5,-0.136522480948855
20,300,188.125,-0.13733617990664
20,300,188.75,-0.13816075597066
20,300,189.375,-0.138996414526344
20,300,190,-0.139843367217792
20,300,190.625,-0.140701832168301
20,300,191.25,-0.141572034209553
20,300,191.875,-0.142454205119876
20,300,192.5,-0.143348583872035
20,300,193.125,-0.144255416891032
20,300,193.75,-0.145174958322401
20,300,194.375,-0.146107470311544
20,300,195,-0.147053223294645
20,300,195.625,-0.148012496301774
20,300,196.25,-0.148985577272808
20,300,196.875,-0.149972763386803
20,300,197.5,-0.150974361405569
20,300,198.125,-0.15199068803216
20,300,198.75,-0.153022070285071
20,300,199.375,-0.154068845889028
20,300,200,-0.15513136368322
20,300,200.625,-0.156209984047955
20,300,201.25,-0.157305079350767
20,300,201.875,-0.158417034413026
20,300,202.5,-0.159546246998275
20,300,203.125,-0.160693128323464
20,300,203.75,-0.161858103594466
20,300,204.375,-0.163041612567266
20,300,205,-0.164244110136398
20,300,205.625,-0.165466066952164
20,300,206.25,-0.16670797006855
20,300,206.875,-0.167970323623616
20,300,207.5,-0.169253649554451
20,300,208.125,-0.170558488348926
20,300,208.75,-0.171885399836591
20,300,209.375,-0.173234964021352
20,300,210,-0.174607781958712
20,300,210.625,-0.176004476680637
20,300,211.25,-0.177425694171383
20,300,211.875,-0.17887210439791
